_id,title,description,release_date,genre,director,rating,cast[0].actor,cast[1].actor,cast[2].actor,cast[3].actor,cast[4].actor,cast[5].actor,cast[6].actor,cast[7].actor,cast[8].actor,cast[9].actor,cast[10].actor,cast[11].actor,cast[12].actor,cast[13].actor,cast[14].actor,cast[15].actor,cast[16].actor,cast[17].actor,cast[18].actor,cast[19].actor,cast[20].actor,cast[21].actor,cast[22].actor,cast[23].actor,cast[24].actor,cast[25].actor,cast[26].actor,cast[27].actor,cast[28].actor,cast[29].actor,cast[30].actor,cast[31].actor,cast[32].actor,cast[0].role,cast[1].role,cast[2].role,cast[3].role,cast[4].role,cast[5].role,cast[6].role,cast[7].role,cast[8].role,cast[9].role,cast[10].role,cast[11].role,cast[12].role,cast[13].role,cast[14].role,cast[15].role,cast[16].role,cast[17].role,cast[18].role,cast[19].role,cast[20].role,cast[21].role,cast[22].role,cast[23].role,cast[24].role,cast[25].role,cast[26].role,cast[27].role,cast[28].role,cast[29].role,cast[30].role,cast[31].role,cast[32].role,cast[0]._id,cast[1]._id,cast[2]._id,cast[3]._id,cast[4]._id,cast[5]._id,cast[6]._id,cast[7]._id,cast[8]._id,cast[9]._id,cast[10]._id,cast[11]._id,cast[12]._id,cast[13]._id,cast[14]._id,cast[15]._id,cast[16]._id,cast[17]._id,cast[18]._id,cast[19]._id,cast[20]._id,cast[21]._id,cast[22]._id,cast[23]._id,cast[24]._id,cast[25]._id,cast[26]._id,cast[27]._id,cast[28]._id,cast[29]._id,cast[30]._id,cast[31]._id,cast[32]._id,poster_url,banner_url,writer,season,season_year,test_poster_url,is_deleted,language,__v,view_count,created_at,updated_at,deleted_at,trailer_url,now_streaming_on[0],now_streaming_on[1]
678cfff303b60043540cd8a8,Mirzapur,"""Mirzapur"" is an Indian action crime thriller that delves into the lawlessness and power struggles in the titular town of Mirzapur, Uttar Pradesh. The series centers on Akhandanand ""Kaleen Bhaiya"" Tripathi, a wealthy carpet exporter and the mafia don of Mirzapur. His empire is challenged by various forces, leading to violent confrontations and a quest for dominance.",2025-01-19T13:36:51.462Z,"Action, Crime, Thriller","Karan Anshuman, Puneet Krishna",0,Pankaj Tripathi,Ali Fazal,Divyendu Sharma,Shweta Tripathi,Rasika Dugal,Harshita Gaur,Kulbhushan Kharbanda,Vijay Varma,Isha Talwar,Lilliput,Anjum Sharma,Priyanshu Painyuli,Anangsha Biswas,Neha Sargam,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,Role 11,Role 12,Role 13,Role 14,,,,,,,,,,,,,,,,,,,,678cfff303b60043540cd8a9,678cfff303b60043540cd8aa,678cfff303b60043540cd8ab,678cfff303b60043540cd8ac,678cfff303b60043540cd8ad,678cfff303b60043540cd8ae,678cfff303b60043540cd8af,678cfff303b60043540cd8b0,678cfff303b60043540cd8b1,678cfff303b60043540cd8b2,678cfff303b60043540cd8b3,678cfff303b60043540cd8b4,678cfff303b60043540cd8b5,678cfff303b60043540cd8b6,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737293808660-s-mirzapur-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737293808661-s-mirzapur-b.jpg,"Puneet Krishna, Vineet Krishna, Karan Anshuman, Apurva Dhar Badgaiyan",3 Seasons,2018–present,,false,Hindi,0,0,2025-01-19T13:36:51.563Z,2025-01-19T13:36:51.563Z,2025-01-19T13:36:51.563Z,,,
678d011303b60043540cdafa,Mismatched,"""Mismatched"" is a coming-of-age romantic drama based on Sandhya Menon's novel ""When Dimple Met Rishi."" The series follows Dimple Ahuja, an ambitious tech wizard, and Rishi Singh Shekhawat, a traditional romantic, who meet at a summer program. Despite their contrasting personalities and aspirations, they navigate friendship, love, and life's challenges together.",2025-01-19T13:41:39.138Z,"Comedy, Drama, Romance","Akarsh Khurana, Nipun Dharmadhikari",0,Prajakta Koli,Rohit Saraf,Rannvijay Singha,Vidya Malvade,Vihaan Samat,Taaruk Raina,Ahsaas Channa,Muskkaan Jaferi,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,,,678d011303b60043540cdafb,678d011303b60043540cdafc,678d011303b60043540cdafd,678d011303b60043540cdafe,678d011303b60043540cdaff,678d011303b60043540cdb00,678d011303b60043540cdb01,678d011303b60043540cdb02,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737294096538-s-mismatched-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737294096539-s-mismatched-b.jpg,Gazal Dhaliwal,3 Seasons,2020–present,,false,Hindi,0,0,2025-01-19T13:41:39.214Z,2025-01-19T13:41:39.214Z,2025-01-19T13:41:39.214Z,,,
678d021b03b60043540cdc2b,Maamla Legal Hai,"""Maamla Legal Hai"" is a legal drama-comedy set in the fictional Patparganj District Court. The series showcases the lives of eccentric lawyers and staff as they navigate quirky cases and uphold justice, often leading to humorous situations.",2025-01-19T13:46:03.629Z,"Drama, Legal Drama",Sameer Saxena,0,Ravi Kishan,Naila Grewal,Anant V Joshi,Yashpal Sharma,Nidhi Bisht,Tanvi Azmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,678d021b03b60043540cdc2c,678d021b03b60043540cdc2d,678d021b03b60043540cdc2e,678d021b03b60043540cdc2f,678d021b03b60043540cdc30,678d021b03b60043540cdc31,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737294360700-s-maamlalegalhai-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737294360700-s-maamlalegalhai-b.jpg,"Saurabh Khanna, Kunal Aneja",1 Season,2024–present,,false,Hindi,0,0,2025-01-19T13:46:03.699Z,2025-01-19T13:46:03.699Z,2025-01-19T13:46:03.699Z,,,
678d039503b60043540ce378,Guns & Gulaabs,"Set in the 1990s in the cartel-controlled town of Gulaabgunj, ""Guns & Gulaabs"" follows a lovestruck mechanic, a reluctant heir to a ruling gang, and an honest officer-turned-agent-of-chaos. Their lives intertwine amidst a high-stakes opium deal, leading to a series of comedic power struggles and revenge plots.",2025-01-19T00:00:00.000Z,"Comedy, Crime, Thriller",Raj & DK,0,Rajkummar Rao,Dulquer Salmaan,Adarsh Gourav,Gulshan Devaiah,T.J. Bhanu,Pooja Gor,Satish Kaushik,Shreya Dhanwanthary,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,,,,,,,,,,,,,,,,,,,,,,,,,,678d069203b60043540ced90,678d069203b60043540ced91,678d069203b60043540ced92,678d069203b60043540ced93,678d069203b60043540ced94,678d069203b60043540ced95,678d069203b60043540ced96,678d069203b60043540ced97,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737295504639-s-gunsngulaab-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737294724754-s-gunsngulaab-b.jpg,"Suman Kumar, Raj & DK",1 Season,2023,,false,Hindi,0,0,2025-01-19T13:52:21.939Z,2025-01-19T13:52:21.939Z,2025-01-19T13:52:21.939Z,,,
678d04f803b60043540ce857,Kota Factory,"""Kota Factory"" is an Indian Hindi-language television series that follows the life of 16-year-old Vaibhav, who moves to Kota, Rajasthan, an educational hub famous for its coaching centers. The series depicts the life of students in the city and Vaibhav's efforts to get into an Indian Institute of Technology (IIT) by cracking the Joint Entrance Examination.",2025-01-19T00:00:00.000Z,Drama,"Saurabh Khanna, Arunabh Kumar, Raghav Subbu",0,Mayur More,Jitendra Kumar,Ranjan Raj,Alam Khan,Ahsaas Channa,Revathi Pillai,Urvi Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,,,678d050803b60043540ce9a4,678d050803b60043540ce9a5,678d050803b60043540ce9a6,678d050803b60043540ce9a7,678d050803b60043540ce9a8,678d050803b60043540ce9a9,678d050803b60043540ce9aa,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737295093247-s-kotafactory-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737295110337-s-kotafactory-b.jpg,"Saurabh Khanna, Abhishek Yadav, Puneet Batra, Manoj Kalwani",3 Seasons,2019–present,,false,Hindi,0,0,2025-01-19T13:58:16.993Z,2025-01-19T13:58:16.993Z,2025-01-19T13:58:16.993Z,,,
678d05f903b60043540ceaef,Khakee: The Bihar Chapter,"""Khakee: The Bihar Chapter"" is an Indian crime thriller series that chronicles the high-stakes pursuit between a determined Indian Police Service (IPS) officer, Amit Lodha, and a notorious gang leader, Chandan Mahto, in Bihar. The narrative delves into the complexities of crime and law enforcement in the region, highlighting the challenges faced by officers in maintaining order amidst rampant corruption and crime.",2025-01-19T14:02:33.450Z,"Crime, Thriller",Neeraj Pandey,0,Karan Tacker,Avinash Tiwary,Abhimanyu Singh,Jatin Sarna,Ravi Kishan,Ashutosh Rana,Nikita Dutta,Aishwarya Sushmita,Anup Soni,Shraddha Das,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,Role 8,Role 9,Role 10,,,,,,,,,,,,,,,,,,,,,,,,678d05f903b60043540ceaf0,678d05f903b60043540ceaf1,678d05f903b60043540ceaf2,678d05f903b60043540ceaf3,678d05f903b60043540ceaf4,678d05f903b60043540ceaf5,678d05f903b60043540ceaf6,678d05f903b60043540ceaf7,678d05f903b60043540ceaf8,678d05f903b60043540ceaf9,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737295350594-s-khakee-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737295350595-s-khakee-b.jpg,Umashankar Singh,1 Season,2022–present,,false,Hindi,0,0,2025-01-19T14:02:33.520Z,2025-01-19T14:02:33.520Z,2025-01-19T14:02:33.520Z,,,
678d2c3203b60043540cf56b,Little Things,"""Little Things"" is an Indian romantic comedy series that follows the lives of Kavya Kulkarni and Dhruv Vats, a young couple living together in Mumbai. The series delves into their everyday experiences, exploring themes of love, career aspirations, and personal growth, highlighting the significance of the little moments that constitute a relationship.",2025-01-19T16:45:38.767Z,"Comedy, Romance",Dhruv Sehgal,0,Dhruv Sehgal,Mithila Palkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678d2c3203b60043540cf56c,678d2c3203b60043540cf56d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737305103506-s-littlethings-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737305103507-s-littlethings-b.jpg,Dhruv Sehgal,4 Seasons,2016–2021,,false,Hindi,0,0,2025-01-19T16:45:38.842Z,2025-01-19T16:45:38.842Z,2025-01-19T16:45:38.842Z,,,
678d2cdb03b60043540cf6b7,Masaba Masaba,"""Masaba Masaba"" is a biographical drama series that offers a playful, fictional peek into the lives of real-life mother-daughter duo, fashion designer Masaba Gupta and veteran actress Neena Gupta. The series showcases Masaba's unique background, her foray back into the dating world, and her journey through the diverse worlds of fashion and family.",2025-01-19T16:48:26.606Z,"Drama, Comedy",Sonam Nair,0,Masaba Gupta,Neena Gupta,Neil Bhoopalam,Rytasha Rathore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678d2cdb03b60043540cf6b8,678d2cdb03b60043540cf6b9,678d2cdb03b60043540cf6ba,678d2cdb03b60043540cf6bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737305302292-s-masaba-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737305302293-s-masaba-b.jpg,"Sonam Nair, Nandini Gupta, Anupama Ramachandran, Punya Arora",2 Seasons,2020–present,,false,Hindi,0,0,2025-01-19T16:48:27.092Z,2025-01-19T16:48:27.092Z,2025-01-19T16:48:27.092Z,,,
678d2f3203b60043540cfbee,Scam 1992: The Harshad Mehta Story,"""Scam 1992"" is a biographical financial thriller that chronicles the meteoric rise and fall of Harshad Mehta, a stockbroker who orchestrated the 1992 Indian stock market scam. The series delves into the intricacies of the financial world, exposing the loopholes in the system and the catastrophic consequences of unchecked ambition.",2025-01-19T16:58:26.661Z,"Drama, Thriller, Finance, Biography",Hansal Mehta,0,Pratik Gandhi,Shreya Dhanwanthary,Hemant Kher,Anjali Barot,Satish Kaushik,Rajat Kapoor,Nikhil Dwivedi,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,,,678d2f3203b60043540cfbef,678d2f3203b60043540cfbf0,678d2f3203b60043540cfbf1,678d2f3203b60043540cfbf2,678d2f3203b60043540cfbf3,678d2f3203b60043540cfbf4,678d2f3203b60043540cfbf5,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737305902846-s-1992scam-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737305902847-s-1992scam-b.jpg,"Sumit Purohit, Saurav Dey, Vaibhav Vishal, Karan Vyas",1 Season,2020,,false,Hindi,0,0,2025-01-19T16:58:26.747Z,2025-01-19T16:58:26.747Z,2025-01-19T16:58:26.747Z,,,
678d302303b60043540cfd4a,The Family Man,"""The Family Man"" is an action-drama series that tells the story of Srikant Tiwari, a middle-class man who works for a special cell of the National Investigation Agency. While he tries to protect the nation from terrorists, he also has to shield his family from the impact of his secretive, high-pressure, and low-paying job.",2025-01-19T17:02:27.337Z,"Action, Drama, Thriller","Raj Nidimoru, Krishna D.K.",0,Manoj Bajpayee,Priyamani,Sharib Hashmi,Neeraj Madhav,Kishore Kumar G.,Gul Panag,Shreya Dhanwanthary,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,,,678d302303b60043540cfd4b,678d302303b60043540cfd4c,678d302303b60043540cfd4d,678d302303b60043540cfd4e,678d302303b60043540cfd4f,678d302303b60043540cfd50,678d302303b60043540cfd51,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737306144107-s-thefamilyman-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737306144108-s-thefamilyman-b.jpg,"Raj Nidimoru, Krishna D.K., Suman Kumar",2 Seasons,2019–present,,false,Hindi,0,0,2025-01-19T17:02:27.417Z,2025-01-19T17:02:27.417Z,2025-01-19T17:02:27.417Z,,,
678dd10e03b60043540d1057,Rocket Boys,"""Rocket Boys"" is a biographical drama series that chronicles the lives of Dr. Homi Jehangir Bhabha and Dr. Vikram Ambalal Sarabhai, two visionary Indian physicists who played pivotal roles in establishing India's nuclear and space programs. The series delves into their personal and professional journeys, highlighting their contributions to science and the nation's development.",2025-01-20T04:29:02.540Z,"Biography, Drama, Historical",Nikkhil Advani,0,Jim Sarbh,Ishwak Singh,Regina Cassandra,Saba Azad,Rajit Kapur,Arjun Radhakrishnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,678dd10e03b60043540d1058,678dd10e03b60043540d1059,678dd10e03b60043540d105a,678dd10e03b60043540d105b,678dd10e03b60043540d105c,678dd10e03b60043540d105d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347338609-s-rocketboys-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347338609-s-rocketboys-b.jpg,"Abhay Pannu, Abhay Koranne",2 Seasons,2022–present,,false,Hindi,0,0,2025-01-20T04:29:02.637Z,2025-01-20T04:29:02.637Z,2025-01-20T04:29:02.637Z,,,
678dd1c103b60043540d1849,Pitchers,"""TVF Pitchers"" follows the journey of four friends—Naveen, Jitu, Yogi, and Mandal—who decide to quit their jobs to pursue their startup venture. The series captures the challenges and triumphs they face in the competitive world of entrepreneurship.",2025-01-20T04:32:00.687Z,Drama,Arunabh Kumar,0,Naveen Kasturia,Arunabh Kumar,Jitendra Kumar,Abhay Mahajan,Maanvi Gagroo,Riddhi Dogra,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,678dd1c103b60043540d184a,678dd1c103b60043540d184b,678dd1c103b60043540d184c,678dd1c103b60043540d184d,678dd1c103b60043540d184e,678dd1c103b60043540d184f,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347517068-s-pitchers-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347517069-s-pitchers-b.jpg,"Biswapati Sarkar, Talha Siddiqui, Prashant Kumar, Shubham Sharma",2 Seasons,2015–2022,,false,Hindi,0,0,2025-01-20T04:32:01.007Z,2025-01-20T04:32:01.007Z,2025-01-20T04:32:01.007Z,,,
678dd28903b60043540d19b7,Sacred Games,"""Sacred Games"" is a neo-noir crime thriller that follows Mumbai police officer Sartaj Singh, who receives a cryptic phone call from the elusive gangster Ganesh Gaitonde, warning him to save the city within 25 days. This sets off a chain of events that delves deep into Mumbai's underworld, exploring themes of crime, corruption, politics, and espionage.",2025-01-20T04:35:21.308Z,"Crime, Thriller, Drama","Vikramaditya Motwane, Anurag Kashyap",0,Saif Ali Khan,Nawazuddin Siddiqui,Radhika Apte,Neeraj Kabi,Pankaj Tripathi,Kubbra Sait,Jatin Sarna,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,Role 7,,,,,,,,,,,,,,,,,,,,,,,,,,,678dd28903b60043540d19b8,678dd28903b60043540d19b9,678dd28903b60043540d19ba,678dd28903b60043540d19bb,678dd28903b60043540d19bc,678dd28903b60043540d19bd,678dd28903b60043540d19be,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347718719-s-sacredgames-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347718720-s-sacredgames-b.jpg,"Varun Grover, Smita Singh, Vasant Nath",2 Seasons,2018–2019,,false,Hindi,0,0,2025-01-20T04:35:21.436Z,2025-01-20T04:35:21.436Z,2025-01-20T04:35:21.436Z,,,
678dd37503b60043540d1e08,Aarya,"""Aarya"" follows Aarya Sareen, a devoted mother and wife, whose world is turned upside down when her husband is mysteriously killed. Unaware of her husband's involvement in illegal activities, Aarya is forced to join the mafia to protect her family and seek revenge. The series traces her transformation into a formidable mafia queen, balancing her quest for vengeance with the responsibilities of motherhood.",2025-01-20T04:39:17.708Z,"Crime, Thriller, Drama","Ram Madhvani, Sandeep Modi",0,Sushmita Sen,Chandrachur Singh,Sikander Kher,Namit Das,Vikas Kumar,Ankur Bhatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,678dd37503b60043540d1e09,678dd37503b60043540d1e0a,678dd37503b60043540d1e0b,678dd37503b60043540d1e0c,678dd37503b60043540d1e0d,678dd37503b60043540d1e0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347955482-s-aarya-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737347955486-s-aarya-b.jpg,"Sandeep Shrivastava, Anu Singh Choudhary",3 Seasons,2020–2024,,false,Hindi,0,0,2025-01-20T04:39:17.783Z,2025-01-20T04:39:17.783Z,2025-01-20T04:39:17.783Z,,,
678dd47003b60043540d24b9,Paatal Lok,"""Paatal Lok"" is a crime thriller that follows Inspector Hathi Ram Chaudhary, a disillusioned cop who lands a high-profile case involving an assassination attempt on a prominent journalist. As he delves deeper into the investigation, he uncovers a dark and complex web of crime and corruption, leading him into the metaphorical depths of 'Paatal Lok' (the netherworld).",2025-01-20T04:43:28.454Z,"Crime, Thriller, Drama",Sudip Sharma,0,Jaideep Ahlawat,Gul Panag,Neeraj Kabi,Swastika Mukherjee,Ishwak Singh,Abhishek Banerjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,678dd47003b60043540d24ba,678dd47003b60043540d24bb,678dd47003b60043540d24bc,678dd47003b60043540d24bd,678dd47003b60043540d24be,678dd47003b60043540d24bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737348203778-s-pataallok-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737348203779-s-pataallok-b.jpg,"Sudip Sharma, Sagar Haveli, Hardik Mehta, Gunjit Chopra",2 Seasons,2020–2025,,false,Hindi,0,0,2025-01-20T04:43:28.537Z,2025-01-20T04:43:28.537Z,2025-01-20T04:43:28.537Z,,,
678decd903b60043540d681f,Industry,"""Industry"" follows a group of young graduates competing for permanent positions at Pierpoint & Co, a prestigious investment bank in London. The series delves into their personal and professional lives as they navigate the high-stakes world of finance, dealing with ambition, power dynamics, and the pressures of the industry.",2025-01-20T06:27:37.746Z,"Drama, Finance","Mickey Down, Konrad Kay",0,Marisa Abela,Myha'la Herrold,Harry Lawtey,David Jonsson,Ken Leung,Conor MacNeill,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,678decd903b60043540d6820,678decd903b60043540d6821,678decd903b60043540d6822,678decd903b60043540d6823,678decd903b60043540d6824,678decd903b60043540d6825,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737354455150-s-industry-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737354455153-s-industry-b.jpg,"Mickey Down, Konrad Kay, Sam H. Freeman, Kate Verghese",3 Seasons,2020–present,,false,English,0,0,2025-01-20T06:27:37.832Z,2025-01-20T06:27:37.832Z,2025-01-20T06:27:37.832Z,,,
678df30d03b60043540da663,Special OPS,"""Special OPS"" follows Himmat Singh, a senior analyst at the Research and Analysis Wing (RAW), who believes that a single mastermind is behind various terrorist attacks in India over the past two decades. To uncover the truth and prevent future threats, he assembles a covert team of agents to track down the elusive terrorist.",2025-01-20T06:54:05.916Z,"Action, Thriller",Neeraj Pandey,0,Kay Kay Menon,Karan Tacker,Gautami Kapoor,Muzamil Ibrahim,Saiyami Kher,Meher Vij,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,Role 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,678df30d03b60043540da664,678df30d03b60043540da665,678df30d03b60043540da666,678df30d03b60043540da667,678df30d03b60043540da668,678df30d03b60043540da669,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356043034-s-specialops-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356043034-s-specialops-b.jpg,"Neeraj Pandey, Deepak Kingrani, Benazir Ali Fida",1 Season,2020,,false,English,0,0,2025-01-20T06:54:05.996Z,2025-01-20T06:54:05.996Z,2025-01-20T06:54:05.996Z,,,
678df43a03b60043540dad3a,Asur: Welcome to Your Dark Side,"""Asur: Welcome to Your Dark Side"" is a unique crime thriller that pits two opposing worlds against each other. The less explored, intricate world of forensic science and the deep mysticism of ancient Indian mythology. The story follows forensic experts Dhananjay Rajpoot and Nikhil Nair as they navigate a series of gruesome murders that seem to be linked to religious symbolism and rituals.",2025-01-20T06:59:06.734Z,"Crime, Drama, Mystery, Thriller",Gaurav Shukla,0,Arshad Warsi,Barun Sobti,Anupriya Goenka,Ridhi Dogra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678df43a03b60043540dad3b,678df43a03b60043540dad3c,678df43a03b60043540dad3d,678df43a03b60043540dad3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356343965-s-asur-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356343966-s-asur-b.jpg,"Gaurav Shukla, Niren Bhatt, Abhijeet Khuman, Pranay Patwardhan",2 Seasons,2020–2023,,false,Hindi,0,0,2025-01-20T06:59:06.815Z,2025-01-20T06:59:06.815Z,2025-01-20T06:59:06.815Z,,,
678df55d03b60043540db052,Gulak,"Gullak"" is a collection of heartwarming and relatable tales centered around the Mishra family, residing in a small town in India. The series captures the essence of middle-class life through the experiences of Santosh and Shanti Mishra and their sons, Anand ""Annu"" and Aman, highlighting their daily struggles, aspirations, and familial bonds.",2025-01-20T07:03:57.500Z,"Drama, Comedy",Shreyansh Pandey,0,Jameel Khan,Geetanjali Kulkarni,Vaibhav Raj Gupta,Harsh Mayar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678df55d03b60043540db053,678df55d03b60043540db054,678df55d03b60043540db055,678df55d03b60043540db056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356634722-s-gullak-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356634723-s-gullak-b.jpg,"Nikhil Vijay, Durgesh Singh",4 Seasons,2019–2024,,false,Hindi,0,0,2025-01-20T07:03:57.579Z,2025-01-20T07:03:57.579Z,2025-01-20T07:03:57.579Z,,,
678df64b03b60043540dd968,Bandish Bandits,"""Bandish Bandits"" follows Radhe Rathod, a Hindustani classical musician, and Tamanna Sharma, a rising pop sensation. Despite their contrasting musical backgrounds, they collaborate, embarking on a journey of self-discovery and exploring whether opposites can adapt and endure together.",2025-01-20T07:07:55.817Z,"Drama, Musical, Romance","Amritpal Singh Bindra, Anand Tiwari",0,Ritwik Bhowmik,Shreya Chaudhary,Naseeruddin Shah,Sheeba Chaddha,Atul Kulkarni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Role 1,Role 2,Role 3,Role 4,Role 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678df64b03b60043540dd969,678df64b03b60043540dd96a,678df64b03b60043540dd96b,678df64b03b60043540dd96c,678df64b03b60043540dd96d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356873887-s-bandishbandits-p.jpg,https://moviu.s3.us-east-1.amazonaws.com/shows/1737356873890-s-bandishbandits-b.jpg,"Amritpal Singh Bindra, Anand Tiwari, Lara Chandni",2 Seasons,2020–2024,,false,Hindi,0,0,2025-01-20T07:07:55.903Z,2025-01-20T07:07:55.903Z,2025-01-20T07:07:55.903Z,,,
